fid,iid,rep,alg_B8,alg_B16,alg_B24,alg_B32,alg_B40,alg_B48,alg_B56,alg_B64,alg_B72,alg_B80,alg_B88,alg_B96,alg_B100,alg_B150,alg_B200,alg_B250,alg_B300,alg_B350,alg_B400,alg_B450,alg_B500,alg_B550,alg_B600,alg_B650,alg_B700,alg_B750,alg_B800,alg_B850,alg_B900,alg_B950,alg_B1000
19,4,0,Non-elitist,Non-elitist,Non-elitist,BFGS,Non-elitist,BFGS,BFGS,Non-elitist,PSO,Non-elitist,BFGS,BFGS,PSO,BFGS,BFGS,BFGS,Non-elitist,Same,Non-elitist,MLSL,BFGS,MLSL,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Same
19,4,1,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Same
19,4,2,MLSL,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,BFGS,BFGS,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,BFGS,BFGS,BFGS,PSO,PSO,Same,Same,Same,Same,Non-elitist,BFGS,BFGS,BFGS,BFGS,MLSL,BFGS,BFGS,Same
19,4,3,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,BFGS,BFGS,BFGS,BFGS,Non-elitist,BFGS,PSO,PSO,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Same
19,4,4,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Same
19,4,5,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Same
19,4,6,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,BFGS,BFGS,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Non-elitist,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Same
19,4,7,Non-elitist,BFGS,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,BFGS,Non-elitist,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Same
19,4,8,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,BFGS,BFGS,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Same
19,4,9,Non-elitist,Non-elitist,BFGS,Non-elitist,Non-elitist,Non-elitist,BFGS,Non-elitist,Non-elitist,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Non-elitist,Non-elitist,BFGS,BFGS,DE,MLSL,Same,Non-elitist,Same,Non-elitist,DE,DE,BFGS,BFGS,Same
19,4,10,Non-elitist,Non-elitist,BFGS,Non-elitist,Non-elitist,Non-elitist,BFGS,Non-elitist,Non-elitist,Non-elitist,BFGS,BFGS,Non-elitist,BFGS,BFGS,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Same
19,4,11,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,BFGS,BFGS,BFGS,BFGS,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Same
19,4,12,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,BFGS,BFGS,BFGS,Non-elitist,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Same
19,4,13,MLSL,Non-elitist,Same,Non-elitist,Non-elitist,Non-elitist,BFGS,Non-elitist,Non-elitist,Non-elitist,BFGS,Non-elitist,PSO,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Same
19,4,14,MLSL,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Same
19,4,15,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,BFGS,BFGS,Non-elitist,Non-elitist,BFGS,BFGS,Non-elitist,BFGS,BFGS,BFGS,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Same
19,4,16,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,BFGS,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,PSO,PSO,PSO,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Same
19,4,17,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,BFGS,Non-elitist,BFGS,BFGS,Non-elitist,BFGS,Non-elitist,Non-elitist,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Same
19,4,18,Same,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,BFGS,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Same
19,4,19,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,Non-elitist,MLSL,Same,Same,BFGS,BFGS,BFGS,Same,BFGS,BFGS,BFGS,Non-elitist,Same,BFGS,BFGS,Same
19,5,0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,BFGS,BFGS,BFGS,BFGS,Non-elitist,BFGS,BFGS,BFGS,PSO,MLSL,BFGS,BFGS,PSO,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Same
19,5,1,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,BFGS,BFGS,BFGS,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,PSO,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Same
19,5,2,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,Non-elitist,BFGS,Non-elitist,Same,MLSL,BFGS,MLSL,MLSL,Same,MLSL,MLSL,Same,BFGS,PSO,Same
19,5,3,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,BFGS,BFGS,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Same
19,5,4,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,BFGS,Non-elitist,BFGS,BFGS,BFGS,DE,BFGS,BFGS,PSO,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Same
19,5,5,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,BFGS,BFGS,BFGS,Non-elitist,Non-elitist,Non-elitist,MLSL,BFGS,PSO,MLSL,PSO,PSO,PSO,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Same
19,5,6,Same,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,BFGS,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Same,BFGS,BFGS,BFGS,BFGS,BFGS,PSO,PSO,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Same
19,5,7,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Same,Same,Same,MLSL,PSO,DE,MLSL,MLSL,PSO,MLSL,BFGS,BFGS,BFGS,Same
19,5,8,Non-elitist,Non-elitist,Non-elitist,BFGS,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,BFGS,BFGS,BFGS,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Same
19,5,9,MLSL,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,BFGS,Non-elitist,BFGS,BFGS,Same,Same,Non-elitist,Same,Non-elitist,PSO,BFGS,MLSL,Non-elitist,DE,MLSL,Same,Same,BFGS,Same
19,5,10,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,BFGS,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,MLSL,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Same
19,5,11,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,BFGS,Non-elitist,BFGS,BFGS,DE,BFGS,BFGS,BFGS,Same,Same,BFGS,BFGS,BFGS,Non-elitist,BFGS,Non-elitist,Non-elitist,BFGS,BFGS,BFGS,Same
19,5,12,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,MLSL,MLSL,MLSL,MLSL,PSO,PSO,PSO,BFGS,PSO,BFGS,BFGS,BFGS,BFGS,BFGS,Same
19,5,13,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,MLSL,PSO,PSO,BFGS,PSO,PSO,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Same
19,5,14,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,BFGS,Non-elitist,BFGS,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Same
19,5,15,Non-elitist,Non-elitist,PSO,BFGS,Non-elitist,Non-elitist,Non-elitist,BFGS,BFGS,Non-elitist,Non-elitist,Non-elitist,BFGS,BFGS,BFGS,BFGS,Non-elitist,BFGS,PSO,BFGS,BFGS,BFGS,PSO,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Same
19,5,16,Same,Non-elitist,Non-elitist,Non-elitist,MLSL,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Same
19,5,17,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Same,BFGS,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,PSO,PSO,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Same
19,5,18,Same,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,BFGS,BFGS,BFGS,BFGS,DE,BFGS,DE,BFGS,BFGS,Same,PSO,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Same
19,5,19,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,BFGS,BFGS,BFGS,BFGS,Non-elitist,Non-elitist,MLSL,MLSL,PSO,MLSL,PSO,PSO,PSO,BFGS,PSO,PSO,BFGS,PSO,BFGS,BFGS,Same
20,1,0,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,DE,MLSL,BFGS,MLSL,MLSL,PSO,Same,BFGS,BFGS,MLSL,BFGS,MLSL,MLSL,BFGS,BFGS,MLSL,BFGS,Same,BFGS,PSO,MLSL,PSO,Same
20,1,1,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,PSO,MLSL,PSO,MLSL,MLSL,Same,BFGS,BFGS,Non-elitist,Non-elitist,Non-elitist,Same,BFGS,BFGS,BFGS,PSO,BFGS,MLSL,PSO,Same
20,1,2,BFGS,BFGS,BFGS,BFGS,BFGS,Same,MLSL,BFGS,BFGS,BFGS,BFGS,Non-elitist,BFGS,Non-elitist,PSO,Non-elitist,PSO,BFGS,BFGS,BFGS,BFGS,PSO,DE,DE,BFGS,Non-elitist,PSO,DE,Same,BFGS,Same
20,1,3,BFGS,BFGS,BFGS,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,MLSL,BFGS,BFGS,BFGS,Non-elitist,PSO,MLSL,Non-elitist,Same
20,1,4,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,MLSL,BFGS,BFGS,Non-elitist,BFGS,BFGS,MLSL,BFGS,PSO,MLSL,MLSL,PSO,PSO,DE,BFGS,BFGS,BFGS,BFGS,DE,PSO,PSO,Same
20,1,5,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,MLSL,BFGS,MLSL,MLSL,BFGS,MLSL,BFGS,MLSL,MLSL,MLSL,BFGS,PSO,PSO,BFGS,BFGS,BFGS,BFGS,MLSL,PSO,BFGS,BFGS,PSO,BFGS,BFGS,Same
20,1,6,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,MLSL,BFGS,MLSL,MLSL,BFGS,BFGS,BFGS,PSO,Same,MLSL,DE,BFGS,BFGS,MLSL,BFGS,PSO,BFGS,MLSL,MLSL,BFGS,PSO,PSO,MLSL,Non-elitist,Same
20,1,7,BFGS,BFGS,BFGS,BFGS,BFGS,Non-elitist,Non-elitist,BFGS,Non-elitist,Same,Non-elitist,MLSL,BFGS,Non-elitist,Non-elitist,BFGS,MLSL,MLSL,Same,BFGS,BFGS,MLSL,MLSL,Same,MLSL,MLSL,MLSL,Non-elitist,Same,DE,Same
20,1,8,BFGS,BFGS,BFGS,BFGS,BFGS,MLSL,BFGS,BFGS,BFGS,BFGS,BFGS,MLSL,MLSL,MLSL,MLSL,MLSL,BFGS,BFGS,MLSL,PSO,BFGS,MLSL,MLSL,BFGS,DE,PSO,DE,DE,BFGS,BFGS,Same
20,1,9,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Non-elitist,MLSL,MLSL,BFGS,BFGS,MLSL,MLSL,BFGS,BFGS,BFGS,MLSL,MLSL,BFGS,PSO,DE,MLSL,BFGS,Non-elitist,BFGS,BFGS,BFGS,PSO,Same
20,1,10,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,PSO,MLSL,MLSL,PSO,PSO,PSO,PSO,MLSL,PSO,PSO,MLSL,PSO,PSO,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,PSO,BFGS,Same
20,1,11,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,MLSL,BFGS,Non-elitist,PSO,PSO,BFGS,MLSL,PSO,PSO,BFGS,MLSL,BFGS,BFGS,PSO,BFGS,BFGS,BFGS,MLSL,BFGS,BFGS,Non-elitist,PSO,Same,Non-elitist,Same
20,1,12,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,PSO,BFGS,Non-elitist,BFGS,BFGS,MLSL,BFGS,BFGS,Non-elitist,BFGS,Same,Same,BFGS,BFGS,BFGS,Non-elitist,Same,PSO,BFGS,Same
20,1,13,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,MLSL,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,MLSL,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,DE,Same,BFGS,BFGS,MLSL,Same
20,1,14,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Non-elitist,BFGS,Non-elitist,MLSL,Non-elitist,Same,BFGS,BFGS,PSO,BFGS,MLSL,MLSL,MLSL,MLSL,BFGS,MLSL,MLSL,BFGS,BFGS,BFGS,Same,BFGS,Non-elitist,Same,Same
20,1,15,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,PSO,BFGS,Same,PSO,MLSL,PSO,MLSL,BFGS,MLSL,BFGS,BFGS,PSO,MLSL,MLSL,BFGS,DE,PSO,Same,PSO,Non-elitist,Same
20,1,16,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Non-elitist,PSO,PSO,MLSL,MLSL,MLSL,MLSL,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,MLSL,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Same
20,1,17,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,MLSL,Same,MLSL,BFGS,BFGS,BFGS,BFGS,MLSL,BFGS,MLSL,MLSL,DE,MLSL,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,DE,Non-elitist,DE,MLSL,Same
20,1,18,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Same,BFGS,PSO,PSO,Same,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,MLSL,BFGS,Same,DE,Non-elitist,Same,PSO,Same
20,1,19,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Same,BFGS,BFGS,BFGS,BFGS,PSO,MLSL,MLSL,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,PSO,BFGS,BFGS,BFGS,Same
20,2,0,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,MLSL,BFGS,BFGS,BFGS,BFGS,MLSL,BFGS,MLSL,BFGS,BFGS,BFGS,MLSL,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,MLSL,BFGS,BFGS,Non-elitist,MLSL,BFGS,Same
20,2,1,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,PSO,PSO,MLSL,MLSL,MLSL,MLSL,MLSL,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,MLSL,MLSL,MLSL,PSO,DE,PSO,Same
20,2,2,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,PSO,MLSL,MLSL,MLSL,MLSL,MLSL,MLSL,MLSL,MLSL,MLSL,MLSL,MLSL,PSO,Non-elitist,MLSL,Non-elitist,Non-elitist,Same
20,2,3,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,PSO,PSO,PSO,MLSL,MLSL,MLSL,MLSL,BFGS,BFGS,BFGS,BFGS,PSO,MLSL,BFGS,BFGS,BFGS,BFGS,DE,DE,BFGS,Same
20,2,4,BFGS,BFGS,Non-elitist,BFGS,BFGS,BFGS,PSO,BFGS,MLSL,BFGS,BFGS,BFGS,BFGS,PSO,PSO,PSO,BFGS,MLSL,MLSL,MLSL,MLSL,PSO,DE,MLSL,MLSL,Same,Non-elitist,MLSL,PSO,Same,Same
20,2,5,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,PSO,BFGS,Non-elitist,Non-elitist,BFGS,BFGS,BFGS,MLSL,MLSL,BFGS,BFGS,MLSL,MLSL,MLSL,BFGS,MLSL,MLSL,MLSL,BFGS,MLSL,PSO,MLSL,DE,BFGS,Same
20,2,6,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,MLSL,BFGS,MLSL,MLSL,BFGS,MLSL,MLSL,MLSL,PSO,MLSL,BFGS,MLSL,BFGS,MLSL,MLSL,MLSL,MLSL,MLSL,MLSL,Non-elitist,BFGS,Same,Same,Same,Same
20,2,7,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Non-elitist,Same,Same,BFGS,BFGS,BFGS,MLSL,BFGS,BFGS,Non-elitist,BFGS,MLSL,BFGS,MLSL,MLSL,MLSL,MLSL,Same,Non-elitist,BFGS,MLSL,Same,Same
20,2,8,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,MLSL,PSO,MLSL,MLSL,MLSL,BFGS,MLSL,BFGS,MLSL,PSO,BFGS,MLSL,MLSL,MLSL,MLSL,Same,Same,DE,Non-elitist,DE,Same
20,2,9,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,MLSL,BFGS,BFGS,Same,BFGS,PSO,BFGS,BFGS,BFGS,BFGS,BFGS,Non-elitist,BFGS,MLSL,MLSL,MLSL,DE,PSO,PSO,PSO,Non-elitist,Same,Same
20,2,10,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,MLSL,BFGS,MLSL,BFGS,BFGS,BFGS,BFGS,BFGS,PSO,BFGS,BFGS,Non-elitist,MLSL,Same,BFGS,MLSL,Same,MLSL,BFGS,Same,PSO,Same,Same,Same,Same
20,2,11,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Same,BFGS,MLSL,MLSL,MLSL,MLSL,BFGS,BFGS,BFGS,BFGS,BFGS,MLSL,MLSL,MLSL,MLSL,MLSL,BFGS,Non-elitist,Same,MLSL,Same,Same
20,2,12,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,MLSL,BFGS,MLSL,BFGS,BFGS,BFGS,BFGS,Same,BFGS,MLSL,BFGS,BFGS,MLSL,PSO,MLSL,PSO,BFGS,MLSL,MLSL,MLSL,MLSL,PSO,BFGS,PSO,Same
20,2,13,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,MLSL,MLSL,PSO,MLSL,MLSL,BFGS,BFGS,BFGS,MLSL,MLSL,MLSL,MLSL,MLSL,DE,Non-elitist,PSO,Non-elitist,Non-elitist,Same
20,2,14,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,MLSL,MLSL,BFGS,MLSL,BFGS,BFGS,BFGS,BFGS,MLSL,MLSL,MLSL,MLSL,DE,BFGS,Same,BFGS,Same,Same
20,2,15,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,MLSL,BFGS,BFGS,MLSL,PSO,MLSL,BFGS,MLSL,MLSL,BFGS,MLSL,MLSL,MLSL,MLSL,MLSL,MLSL,MLSL,MLSL,BFGS,MLSL,Same,MLSL,Same
20,2,16,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Same,BFGS,Non-elitist,BFGS,BFGS,BFGS,BFGS,MLSL,PSO,MLSL,MLSL,DE,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Same,BFGS,MLSL,BFGS,Same
20,2,17,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,MLSL,BFGS,Non-elitist,BFGS,BFGS,BFGS,BFGS,Non-elitist,PSO,MLSL,MLSL,MLSL,MLSL,PSO,MLSL,MLSL,MLSL,MLSL,MLSL,BFGS,BFGS,PSO,DE,DE,Same
20,2,18,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Same,BFGS,Same,BFGS,BFGS,BFGS,BFGS,MLSL,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Same,BFGS,DE,PSO,Same,Same
20,2,19,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,PSO,BFGS,MLSL,PSO,MLSL,MLSL,MLSL,BFGS,MLSL,MLSL,BFGS,MLSL,MLSL,MLSL,MLSL,PSO,MLSL,Non-elitist,Same,PSO,Same,Same
20,3,0,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Same,Non-elitist,MLSL,BFGS,MLSL,BFGS,MLSL,MLSL,MLSL,BFGS,MLSL,MLSL,MLSL,MLSL,MLSL,MLSL,MLSL,BFGS,Same,Same,MLSL,Same,Same,Same
20,3,1,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Non-elitist,MLSL,MLSL,MLSL,MLSL,MLSL,MLSL,MLSL,Same,MLSL,MLSL,MLSL,BFGS,BFGS,MLSL,MLSL,MLSL,BFGS,PSO,DE,MLSL,PSO,BFGS,Same
20,3,2,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Non-elitist,MLSL,Non-elitist,BFGS,MLSL,PSO,PSO,BFGS,MLSL,PSO,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Same,MLSL,MLSL,Same
